id,host_id,listing_url,last_scraped,host_since,first_review,last_review,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,has_availability,instant_bookable,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calendar_updated,calculated_host_listings_count_shared_rooms,host_location,source,neighbourhood_group_cleansed
48871096,21769361,https://www.airbnb.com/rooms/48871096,2024-12-23,2014-09-25,2021-05-16,2024-12-10,Gabe,within an hour,100%,98%,t,24,t,t,West University Heights,32.75217232594762,-117.15362852534186,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Mosquito net"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Shared hot tub - available all year, open specific hours"", ""Long term stays allowed"", ""Rice maker"", ""Frigidaire stainless steel oven"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Coffee"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 1 space"", ""Central heating"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Frigidaire stainless steel gas stove"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Conditioner"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Netflix"", ""Indoor fireplace: electric"", ""Cooking basics"", ""Fire pit"", ""Crib"", ""Hot water kettle"", ""Central air conditioning"", ""Bed linens"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Smart lock"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Ethernet connection"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Bose sound system with Bluetooth and aux"", ""Shared backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""BBQ grill: gas"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Frigidaire refrigerator"", ""Self check-in"", ""Freezer"", ""Laundromat nearby"", ""Barbecue utensils""]",t,f,117.0,3,1125,12.1,1125.0,25,360,68,10,1,4.93,4.97,4.9,5.0,5.0,4.97,4.82,"STR-06771L, 640972",,0,"San Diego, CA",city scrape,
48903997,120976180,https://www.airbnb.com/rooms/48903997,2024-12-23,2017-03-15,2021-04-11,2023-08-28,Haja Habie,within an hour,100%,100%,f,8,t,t,City Heights East,32.74242,-117.08755,Private room in bed and breakfast,Private room,2,2 shared baths,,,"[""Safe"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Rice maker"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Free driveway parking on premises \u2013 3 spaces"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee"", ""Refrigerator"", ""Dedicated workspace"", ""Oven"", ""Exterior security cameras on property"", ""Free street parking"", ""Bikes"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""Kitchen"", ""Hot water"", ""Lock on bedroom door"", ""Coffee maker"", ""Shared patio or balcony"", ""Cleaning available during stay"", ""Self check-in"", ""Freezer"", ""Laundromat nearby""]",t,t,,2,365,2.0,1125.0,0,0,52,0,0,4.94,4.81,4.92,4.85,4.92,4.67,4.77,"STR-06129L, 647015",,0,"San Diego, CA",previous scrape,
48958761,363513699,https://www.airbnb.com/rooms/48958761,2024-12-23,2020-08-20,2021-05-16,2024-11-02,Samesun,within an hour,87%,99%,t,9,t,t,Ocean Beach,32.74626,-117.25057,Private room in hostel,Private room,2,1 shared bath,1.0,,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Paid street parking off premises"", ""Building staff"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Oven"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Dining table"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Breakfast"", ""Essentials"", ""Sound system"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Hammock"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Coffee maker"", ""Shared patio or balcony"", ""Self check-in"", ""Shared beach access"", ""Laundromat nearby"", ""Room-darkening shades""]",t,t,,1,365,1.0,14.0,25,338,20,5,0,4.85,4.95,4.65,4.9,4.9,4.95,4.9,Exempt,,4,"San Diego, CA",previous scrape,
48960405,363513699,https://www.airbnb.com/rooms/48960405,2024-12-23,2020-08-20,2021-05-23,2024-09-15,Samesun,within an hour,87%,99%,t,9,t,t,Ocean Beach,32.74626,-117.25057,Private room in hostel,Private room,4,1 shared bath,1.0,4.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Paid parking lot off premises"", ""Building staff"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Oven"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Dining table"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Hammock"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Coffee maker"", ""Shared patio or balcony"", ""Self check-in"", ""Shared beach access"", ""Laundromat nearby"", ""Room-darkening shades""]",t,t,154.0,1,365,1.0,14.0,24,359,13,3,0,4.92,4.92,4.92,4.85,4.92,4.92,4.92,Exempt,,4,"San Diego, CA",city scrape,
48977472,4135448,https://www.airbnb.com/rooms/48977472,2024-12-23,2012-11-13,2021-10-22,2024-12-16,Claire,within an hour,100%,86%,t,2,t,t,Moreno Mission,32.76915,-117.19087,Private room in condo,Private room,1,1 shared bath,1.0,1.0,"[""Safe"", ""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Dedicated workspace"", ""Oven"", ""Shower gel"", ""Indoor fireplace: gas"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Lockbox"", ""Kitchen"", ""Hot water"", ""TV with Netflix"", ""Coffee maker"", ""Clothing storage: closet"", ""Self check-in""]",t,f,53.0,1,14,1.0,14.0,10,32,30,9,3,5.0,5.0,4.97,5.0,5.0,5.0,4.97,"STR-00768L, 642803",,0,"San Diego, CA",city scrape,
49045869,36662258,https://www.airbnb.com/rooms/49045869,2024-12-23,2015-06-24,2021-05-14,2024-11-02,Itzel,within an hour,90%,98%,f,3,t,t,City Heights West,32.75418,-117.11347,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Dryer"", ""Exterior security cameras on property"", ""Hangers"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Free parking on premises"", ""Body soap"", ""Iron"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Coffee maker"", ""Self check-in""]",t,f,95.0,2,1125,2.0,1125.0,29,179,24,9,0,4.88,4.92,4.96,4.75,5.0,4.83,4.92,"STR-04614L, 637454",,0,"San Diego, CA",city scrape,
49101060,97330061,https://www.airbnb.com/rooms/49101060,2024-12-23,2016-09-29,2021-04-11,2022-10-11,Lily,within a day,90%,81%,f,10,t,t,Mountain View,32.69749,-117.11448,Private room in cottage,Private room,2,0 shared baths,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""TV with Hulu"", ""Blender"", ""Dining table"", ""AC - split type ductless system"", ""Coffee maker: Nespresso"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Portable fans"", ""Cleaning products"", ""Body soap"", ""Smart lock"", ""Iron"", ""Single level home"", ""Outdoor furniture"", ""Paid washer \u2013 In building"", ""Hot water"", ""Clothing storage: dresser"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""Self check-in"", ""Freezer"", ""Laundromat nearby"", ""Heating - split type ductless system"", ""Barbecue utensils""]",t,f,66.0,33,90,33.0,90.0,29,269,6,0,0,4.33,4.67,4.5,5.0,4.83,4.0,4.5,,,0,"San Diego, CA",city scrape,
49154946,21769361,https://www.airbnb.com/rooms/49154946,2024-12-23,2014-09-25,2021-05-27,2024-10-31,Gabe,within an hour,100%,98%,t,24,t,t,West University Heights,32.75215,-117.15197,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Mosquito net"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Shared hot tub - available all year, open specific hours"", ""Long term stays allowed"", ""Rice maker"", ""Frigidaire stainless steel oven"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Coffee"", ""Coffee maker: Keurig coffee machine"", ""Sun loungers"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 1 space"", ""Public Goods shampoo"", ""Central heating"", ""Shower gel"", ""Exterior security cameras on property"", ""Frigidaire stainless steel gas stove"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Bikes"", ""Free street parking"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Netflix"", ""Indoor fireplace: electric"", ""Cooking basics"", ""Fire pit"", ""Crib"", ""Hot water kettle"", ""Central air conditioning"", ""Bed linens"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Smart lock"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Ethernet connection"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Bose sound system with Bluetooth and aux"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""Clothing storage: closet"", ""Frigidaire refrigerator"", ""Self check-in"", ""Freezer"", ""Laundromat nearby"", ""Barbecue utensils""]",t,f,121.0,3,1125,25.9,1125.0,25,360,50,5,0,4.82,4.92,4.82,4.98,4.92,4.94,4.76,"STR-06771L, 640972",,0,"San Diego, CA",city scrape,
49159053,341259760,https://www.airbnb.com/rooms/49159053,2024-12-23,2020-03-11,2022-03-03,2022-04-24,Marin,within an hour,100%,83%,t,37,t,t,East Village,32.71331,-117.15929,Private room in hostel,Private room,2,2 baths,1.0,1.0,"[""Safe"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Building staff"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee"", ""Clothing storage"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Dryer"", ""Exterior security cameras on property"", ""Hair dryer"", ""Hangers"", ""Blender"", ""Dining table"", ""Cooking basics"", ""Hot water kettle"", ""Central air conditioning"", ""Bed linens"", ""Mini fridge"", ""Microwave"", ""Breakfast"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""First aid kit"", ""Paid parking off premises"", ""Paid washer \u2013 In building"", ""Baking sheet"", ""Kitchen"", ""Hot water"", ""Coffee maker"", ""Cleaning available during stay"", ""Self check-in"", ""Laundromat nearby""]",t,f,131.0,1,28,1.0,28.0,27,88,3,0,0,4.67,4.67,4.0,4.67,4.67,4.33,4.0,Exempt,,10,"San Diego, CA",city scrape,
49159082,341259760,https://www.airbnb.com/rooms/49159082,2024-12-23,2020-03-11,2021-06-21,2024-07-07,Marin,within an hour,100%,83%,t,37,t,t,Gaslamp Quarter,32.71184,-117.15975,Private room in hostel,Private room,2,2 shared baths,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Building staff"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Stove"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee"", ""Refrigerator"", ""Clothing storage: wardrobe"", ""Dedicated workspace"", ""Fire extinguisher"", ""Central heating"", ""Exterior security cameras on property"", ""Hair dryer"", ""Hangers"", ""Blender"", ""Dining table"", ""Cooking basics"", ""Hot water kettle"", ""Board games"", ""Central air conditioning"", ""Bed linens"", ""Mini fridge"", ""Microwave"", ""Breakfast"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""First aid kit"", ""Paid parking off premises"", ""Paid washer \u2013 In building"", ""Baking sheet"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Paid dryer \u2013 In building"", ""Coffee maker"", ""Cleaning available during stay"", ""Self check-in"", ""Laundromat nearby"", ""Room-darkening shades""]",t,f,131.0,1,28,1.0,28.0,28,89,12,1,0,4.5,4.5,4.33,4.42,4.67,4.92,4.42,Exempt,,10,"San Diego, CA",city scrape,
49163587,36662258,https://www.airbnb.com/rooms/49163587,2024-12-23,2015-06-24,2021-04-25,2024-12-08,Itzel,within an hour,90%,98%,f,3,t,t,City Heights West,32.75463,-117.11366,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""Free dryer \u2013 In building"", ""TV"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Central heating"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hangers"", ""Shampoo"", ""G&E gas stove"", ""Dining table"", ""Conditioner"", ""G&E oven"", ""Cooking basics"", ""Bed linens"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Iron"", ""First aid kit"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Lock on bedroom door"", ""Self check-in"", ""Freezer"", ""Fast wifi \u2013 299 Mbps""]",t,f,79.0,2,1125,2.0,1125.0,11,124,40,4,1,4.93,4.98,4.98,4.98,4.98,4.58,4.98,"STR-04614L, 637454",,0,"San Diego, CA",city scrape,
49177757,131663221,https://www.airbnb.com/rooms/49177757,2024-12-23,2017-05-23,2021-04-23,2024-11-11,Jeff,within an hour,100%,97%,t,2,t,f,Clairemont Mesa,32.82826,-117.17748,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Rice maker"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Drying rack for clothing"", ""Refrigerator"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Oven"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Trash compactor"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""Single level home"", ""First aid kit"", ""55 inch HDTV with Amazon Prime Video, Netflix, Disney+, Hulu, Apple TV, HBO Max"", ""Outdoor furniture"", ""BBQ grill"", ""Baking sheet"", ""Ethernet connection"", ""Kitchen"", ""Hot water"", ""Washer"", ""Books and reading material"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Self check-in"", ""Freezer"", ""Shared beach access"", ""Laundromat nearby"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,65.0,3,60,3.0,60.0,0,140,41,5,0,4.95,4.98,4.93,5.0,4.98,4.93,4.9,"STR-00386L, 639631",,0,"San Diego, CA",city scrape,
49200638,36662258,https://www.airbnb.com/rooms/49200638,2024-12-23,2015-06-24,2021-04-23,2024-11-19,Itzel,within an hour,90%,98%,f,3,t,t,City Heights West,32.75442,-117.11443,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Lock on bedroom door"", ""Coffee maker"", ""Dryer \u2013\u00a0In unit""]",t,f,90.0,2,1125,2.0,1125.0,0,132,36,13,0,4.86,4.89,4.92,4.97,4.94,4.58,4.83,"STR-04614L, 637454",,0,"San Diego, CA",city scrape,
49243443,379847126,https://www.airbnb.com/rooms/49243443,2024-12-23,2020-12-12,2021-04-22,2024-03-15,Travelodge,within a day,50%,80%,f,5,t,t,Midtown District,32.747002,-117.206612,Room in hotel,Private room,2,1 private bath,2.0,1.0,"[""Wifi"", ""Building staff"", ""Heating"", ""TV"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Dryer"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Mini fridge"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Iron"", ""Air conditioning"", ""Hot water"", ""Washer"", ""Coffee maker"", ""Self check-in"", ""Laundromat nearby""]",t,f,120.0,1,28,1.0,28.0,29,364,19,1,0,3.79,3.63,3.84,4.21,4.05,4.16,3.74,Exempt,,0,"San Diego, CA",city scrape,
49348412,164171482,https://www.airbnb.com/rooms/49348412,2024-12-23,2017-12-25,2021-07-22,2024-12-11,Nanshi,within an hour,100%,100%,t,5,t,f,Mira Mesa,32.92877,-117.14349,Private room in bungalow,Private room,2,1 shared bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Rice maker"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ceiling fan"", ""Drying rack for clothing"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Pocket wifi"", ""Free street parking"", ""Indoor fireplace: gas"", ""Hair dryer"", ""Hangers"", ""Patio or balcony"", ""Dining table"", ""Cooking basics"", ""65 inch HDTV with Roku"", ""Hot water kettle"", ""Bed linens"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Backyard"", ""Iron"", ""Single level home"", ""First aid kit"", ""Piano"", ""Outdoor furniture"", ""Baking sheet"", ""Ethernet connection"", ""Host greets you"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Coffee maker"", ""Lake access"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades""]",t,f,45.0,31,1125,31.0,1125.0,30,270,35,6,1,4.97,4.89,4.74,4.91,4.94,4.89,4.89,Exempt,,0,"San Diego, CA",city scrape,
49365050,398175107,https://www.airbnb.com/rooms/49365050,2024-12-23,2021-04-22,,,Erol,,,,f,2,t,t,Mira Mesa,32.91497,-117.13811,Private room in rental unit,Private room,3,1 private bath,1.0,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Smoke alarm"", ""Dryer"", ""Exterior security cameras on property"", ""Indoor fireplace"", ""Gym"", ""Cooking basics"", ""Free parking on premises"", ""Essentials"", ""Exercise equipment"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Outdoor shower"", ""Pool"", ""Lock on bedroom door"", ""Hot tub""]",t,f,126.0,31,365,31.0,365.0,30,365,0,0,0,,,,,,,,,,0,,city scrape,
49366201,65894363,https://www.airbnb.com/rooms/49366201,2024-12-23,2016-04-05,2021-05-01,2023-07-28,Carmen,within an hour,100%,100%,f,4,t,t,Terra Nova,32.64823,-117.04149,Private room in bed and breakfast,Private room,4,1.5 baths,,,"[""City skyline view"", ""65 inch HDTV with Netflix, Amazon Prime Video, Disney+, Hulu"", ""Fast wifi \u2013 118 Mbps"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Rice maker"", ""BBQ grill: charcoal"", ""Carbon monoxide alarm"", ""Portable air conditioning"", ""Heating"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Coffee"", ""Drying rack for clothing"", ""Refrigerator"", ""Sun loungers"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Garden view"", ""Oven"", ""Shower gel"", ""Free street parking"", ""Shared hot tub"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Coffee maker: drip coffee maker, espresso machine"", ""Conditioner"", ""Dining table"", ""Shared outdoor pool - available all year, open specific hours, pool toys"", ""Bathtub"", ""Cooking basics"", ""Indoor fireplace: wood-burning"", ""Board games"", ""Central air conditioning"", ""Bed linens"", ""Portable fans"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Sound system"", ""Lockbox"", ""Iron"", ""Pool view"", ""Outdoor furniture"", ""Paid washer \u2013 In building"", ""Baking sheet"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Hammock"", ""Books and reading material"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Thermador stainless steel gas stove"", ""Cleaning available during stay"", ""Self check-in"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,,30,30,30.0,30.0,29,179,34,0,0,4.85,4.88,4.94,4.94,4.88,4.88,4.94,Exempt,,0,,previous scrape,
49369119,65894363,https://www.airbnb.com/rooms/49369119,2024-12-23,2016-04-05,2021-05-26,2022-09-06,Carmen,within an hour,100%,100%,f,4,t,t,Terra Nova,32.64676,-117.04107,Private room in home,Private room,4,1 private bath,2.0,2.0,"[""City skyline view"", ""Bos\u00e9  Bluetooth sound system"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Shared hot tub - available all year, open specific hours"", ""Long term stays allowed"", ""Rice maker"", ""BBQ grill: charcoal"", ""Carbon monoxide alarm"", ""Portable air conditioning"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Drying rack for clothing"", ""Clothing storage"", ""Refrigerator"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fireplace guards"", ""Garden view"", ""Oven"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Room-darkening shades"", ""65 inch HDTV with Disney+, Amazon Prime Video, Netflix"", ""Shampoo"", ""Blender"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Indoor fireplace: wood-burning"", ""Board games"", ""Hot water kettle"", ""Central air conditioning"", ""Bed linens"", ""Portable fans"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""Pool view"", ""Ocean view"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Mountain view"", ""Kitchen"", ""Hot water"", ""Hammock"", ""Children\u2019s books and toys"", ""Books and reading material"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""Coffee maker"", ""Shared patio or balcony"", ""Cleaning available during stay"", ""Self check-in"", ""Freezer"", ""Shared pool"", ""Valley view"", ""Barbecue utensils""]",t,f,122.0,30,60,30.0,60.0,29,89,33,0,0,4.58,4.58,4.85,4.61,4.58,4.88,4.67,Exempt,,0,,city scrape,
49384473,3547828,https://www.airbnb.com/rooms/49384473,2024-12-23,2012-09-12,2024-06-04,2024-06-04,Blair,within a few hours,92%,37%,f,25,t,t,East Village,32.71616737835209,-117.15331658231136,Private room in rental unit,Private room,1,1 private bath,,,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Rice maker"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Ceiling fan"", ""Sun loungers"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Free street parking"", ""Patio or balcony"", ""Hangers"", ""Blender"", ""Cooking basics"", ""Fire pit"", ""Hot water kettle"", ""Bed linens"", ""Microwave"", ""Extra pillows and blankets"", ""Backyard"", ""Iron"", ""Outdoor furniture"", ""BBQ grill"", ""Baking sheet"", ""Kitchen"", ""Washer"", ""Hot water"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Coffee maker"", ""Cleaning available during stay"", ""Freezer"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,,31,180,31.0,180.0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,0,"San Diego, CA",previous scrape,
49597585,400072523,https://www.airbnb.com/rooms/49597585,2024-12-23,2021-05-04,2021-05-10,2024-07-23,Destiny,,,100%,f,4,t,t,Pacific Beach,32.805816650390625,-117.26058197021484,Private room in condo,Private room,1,1 private bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Dryer"", ""Free street parking"", ""Shared hot tub"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Ocean view"", ""Outdoor furniture"", ""BBQ grill"", ""Kitchen"", ""Hot water"", ""Washer"", ""Outdoor dining area"", ""Free residential garage on premises"", ""Lock on bedroom door"", ""Beach view"", ""Coffee maker"", ""Elevator"", ""Shared pool""]",t,t,138.0,31,93,31.0,93.0,30,282,10,1,0,4.7,4.9,4.9,5.0,5.0,5.0,4.5,,,0,"San Diego, CA",city scrape,
