id,host_id,listing_url,last_scraped,host_since,first_review,last_review,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,has_availability,instant_bookable,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calendar_updated,calculated_host_listings_count_shared_rooms,host_location,source,neighbourhood_group_cleansed
1211935092929174796,441260321,https://www.airbnb.com/rooms/1211935092929174796,2024-12-23,2022-01-19,,,World Class,within an hour,100%,99%,t,100,t,t,East Village,32.71302,-117.1544,Entire condo,Entire home/apt,6,2 baths,2.0,2.0,"[""City skyline view"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Shared BBQ grill: charcoal, electric, gas"", ""Long term stays allowed"", ""Rice maker"", ""Paid parking on premises"", ""65 inch HDTV with Amazon Prime Video, Hulu, Netflix, premium cable"", ""Building staff"", ""Carbon monoxide alarm"", ""Shared sauna"", ""Shared outdoor kitchen"", ""Heating"", ""Stove"", ""Bay view"", ""Smoke alarm"", ""Stainless steel oven"", ""Drying rack for clothing"", ""Refrigerator"", ""Coffee"", ""Sun loungers"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Coffee maker: espresso machine, french press, Keurig coffee machine"", ""Pets allowed"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Shower gel"", ""Ping pong table"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Free street parking"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Trash compactor"", ""Free parking garage on premises \u2013 1 space"", ""Bathtub"", ""Cooking basics"", ""Fire pit"", ""Gym"", ""Hot water kettle"", ""Central air conditioning"", ""Bed linens"", ""EV charger"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""Pool view"", ""Ocean view"", ""Piano"", ""First aid kit"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Exercise equipment"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Outdoor dining area"", ""Pool"", ""Hot tub"", ""Elevator"", ""Self check-in"", ""Freezer"", ""Pool table"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,$185.00,60,365,58.9,365.0,0,334,0,0,0,,,,,,,,,,0,"Irvine, CA",city scrape,
1212309403141672283,395318064,https://www.airbnb.com/rooms/1212309403141672283,2024-12-23,2021-04-03,,,Chris & Meghan,within an hour,100%,99%,f,71,t,t,Gaslamp Quarter,32.713482014302805,-117.15982384979723,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""TV"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Oven"", ""Hangers"", ""Shampoo"", ""Microwave"", ""Essentials"", ""Iron"", ""Paid parking off premises"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Coffee maker"", ""Room-darkening shades""]",t,t,$118.00,2,28,1.0,28.0,23,328,0,0,0,,,,,,,,Exempt,,0,,city scrape,
1212361504242520849,512212999,https://www.airbnb.com/rooms/1212361504242520849,2024-12-23,2023-04-28,,,Penny Realty,within a day,80%,71%,f,30,t,t,Old Town,32.75049441140178,-117.19247605794638,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Stove"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Blender"", ""Dining table"", ""Conditioner"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Backyard"", ""Body soap"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Baking sheet"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Outdoor dining area"", ""Self check-in""]",t,f,$80.00,31,365,31.0,365.0,0,130,0,0,0,,,,,,,,,,0,,city scrape,
1212414725077033015,509915863,https://www.airbnb.com/rooms/1212414725077033015,2024-12-23,2023-04-13,,,Vacasa Guestworks,within an hour,100%,99%,f,1908,t,t,Ocean Beach,32.75059551168321,-117.24783432222532,Entire cottage,Entire home/apt,6,1 bath,1.0,4.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Pets allowed"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Coffee maker"", ""Self check-in""]",t,t,$151.00,2,365,2.8,257.1,30,365,0,0,0,,,,,,,,"STR-08134L, 645838",,0,"Boise, ID",city scrape,
1212457902499655333,510878895,https://www.airbnb.com/rooms/1212457902499655333,2024-12-23,2023-04-19,2024-09-08,2024-12-08,Jordana,within an hour,100%,100%,t,2,t,t,City Heights East,32.74960424818161,-117.09588645782212,Entire home,Entire home/apt,4,1 bath,1.0,2.0,"[""Crib - available upon request"", ""Mosquito net"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""TV"", ""Stove"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Central heating"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Blender"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Trash compactor"", ""Portable heater"", ""Cooking basics"", ""Board games"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Backyard"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""BBQ grill"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Self check-in"", ""Window guards"", ""Freezer"", ""Room-darkening shades""]",t,f,$104.00,1,1125,1.0,1125.0,18,77,23,23,4,4.91,4.91,4.91,4.91,5.0,4.48,4.91,"STR-10533L, 655622",,0,,city scrape,
1212742642944778190,586364773,https://www.airbnb.com/rooms/1212742642944778190,2024-12-23,2024-06-28,2024-08-04,2024-10-26,Samuel Oswaldo,within an hour,100%,100%,t,1,t,t,Paradise Hills,32.6678826,-117.0663285,Entire home,Entire home/apt,10,2 baths,4.0,5.0,"[""Outlet covers"", ""Private outdoor kitchen"", ""Free washer \u2013 In building"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Housekeeping - available at extra cost"", ""Rice maker"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""Free driveway parking on premises \u2013 4 spaces"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Private BBQ grill: charcoal"", ""Stainless steel oven"", ""Ceiling fan"", ""Smoke alarm"", ""Drying rack for clothing"", ""Refrigerator"", ""Sun loungers"", ""Wine glasses"", ""Dedicated workspace"", ""Fireplace guards"", ""Fire extinguisher"", ""Noise decibel monitors on property"", ""Life size games"", ""Central heating"", ""Shower gel"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Pets allowed"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Trash compactor"", ""Bathtub"", ""Cooking basics"", ""Indoor fireplace: wood-burning"", ""Board games"", ""Hot water kettle"", ""Bed linens"", ""High chair"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Baking sheet"", ""Free dryer"", ""Ethernet connection"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Changing table - available upon request"", ""Beach essentials"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Books and reading material"", ""Outdoor dining area"", ""Clothing storage: closet"", ""65 inch HDTV with Netflix"", ""Self check-in"", ""Freezer"", ""Bread maker"", ""Shared beach access"", ""Barbecue utensils""]",t,f,$354.00,2,30,3.8,1125.0,21,161,13,13,0,5.0,4.92,4.92,4.92,5.0,4.62,4.69,"STR-10265L, 655228",,0,"San Diego, CA",city scrape,
1213282807299560019,498283368,https://www.airbnb.com/rooms/1213282807299560019,2024-12-23,2023-01-27,2024-10-16,2024-11-25,Casago,within an hour,100%,99%,t,16,t,t,La Jolla,32.8298024,-117.2803858,Entire condo,Entire home/apt,4,2 baths,1.0,2.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""Portable air conditioning"", ""Heating"", ""TV"", ""Stove"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Cooking basics"", ""Hot water kettle"", ""Board games"", ""High chair"", ""Mini fridge"", ""Free parking on premises"", ""Microwave"", ""Waterfront"", ""Cleaning products"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Iron"", ""Single level home"", ""First aid kit"", ""Pack \u2019n play/Travel crib"", ""Baking sheet"", ""Beach essentials"", ""Kitchen"", ""Washer"", ""Coffee maker"", ""Elevator"", ""Self check-in"", ""Freezer""]",t,t,$381.00,1,800,3.0,800.0,10,325,4,4,1,5.0,5.0,4.75,4.5,5.0,5.0,5.0,"STR-10699L, 649286",,0,"Carlsbad, CA",city scrape,
1213775657247068762,451209153,https://www.airbnb.com/rooms/1213775657247068762,2024-12-23,2022-03-25,2024-11-25,2024-12-09,Don,within an hour,100%,97%,t,2,t,t,La Jolla,32.83301,-117.27891,Entire home,Entire home/apt,10,3.5 baths,5.0,5.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Housekeeping - available at extra cost"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Sun loungers"", ""Game console"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fireplace guards"", ""Fire extinguisher"", ""Private hot tub - available all year, open 24 hours"", ""EV charger - level 2, tesla only"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Central heating"", ""Exterior security cameras on property"", ""Free street parking"", ""Pets allowed"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Samsung stainless steel gas stove"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Samsung refrigerator"", ""Bathtub"", ""Cooking basics"", ""Fire pit"", ""Hot water kettle"", ""Board games"", ""Central air conditioning"", ""Bed linens"", ""Mini fridge"", ""Private patio or balcony"", ""Microwave"", ""Samsung stainless steel single oven"", ""Cleaning products"", ""Extra pillows and blankets"", ""Body soap"", ""Smart lock"", ""Iron"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Outdoor furniture"", ""Piano"", ""JDL Bluetooth sound system"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Hammock"", ""Indoor fireplace: gas, wood-burning"", ""Self check-in"", ""Books and reading material"", ""Outdoor dining area"", ""Free driveway parking on premises \u2013 2 spaces"", ""80 inch HDTV"", ""Freezer"", ""Pool table"", ""Shared beach access"", ""Room-darkening shades"", ""Barbecue utensils""]",t,t,$879.00,2,365,2.0,365.0,11,330,2,2,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,"STR-10398L, 655362",,0,,city scrape,
1213839106791572578,509915863,https://www.airbnb.com/rooms/1213839106791572578,2024-12-23,2023-04-13,,,Vacasa Guestworks,within an hour,100%,99%,f,1908,t,t,La Jolla,32.85114029845049,-117.25514763633174,Entire home,Entire home/apt,16,5.5 baths,7.0,7.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Pets allowed"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Indoor fireplace"", ""Shampoo"", ""Private entrance"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Backyard"", ""Lockbox"", ""Iron"", ""First aid kit"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Coffee maker"", ""Self check-in"", ""Private hot tub""]",t,t,"$1,236.00",31,365,31.0,365.0,29,364,0,0,0,,,,,,,,Exempt,,0,"Boise, ID",city scrape,
1214645535062950971,554045483,https://www.airbnb.com/rooms/1214645535062950971,2024-12-23,2024-01-02,2024-08-04,2024-12-06,Morgan,within an hour,100%,98%,f,6,t,t,La Jolla,32.8436254,-117.2784271,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,"[""Clothing storage: closet and dresser"", ""Wifi"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Keypad"", ""Carbon monoxide alarm"", ""TV"", ""Whirlpool refrigerator"", ""Smoke alarm"", ""Ceiling fan"", ""Double oven"", ""Coffee"", ""Wine glasses"", ""Fire extinguisher"", ""Free street parking"", ""Hangers"", ""Hair dryer"", ""Dining table"", ""Cooking basics"", ""Hot water kettle"", ""Central air conditioning"", ""Microwave"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Iron"", ""Kitchen"", ""Hot water"", ""Gas stove"", ""Self check-in"", ""Freezer"", ""Room-darkening shades""]",t,f,$376.00,2,120,2.4,120.0,20,79,16,16,2,4.94,4.94,4.94,5.0,5.0,5.0,4.88,"STR-10216L, 645507",,0,,city scrape,
1214675401767663047,556124228,https://www.airbnb.com/rooms/1214675401767663047,2024-12-23,2024-01-12,,,Ashley,within an hour,100%,0%,f,1,t,t,Ocean Beach,32.74644,-117.25303,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Safe"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Stove"", ""Ceiling fan"", ""Smoke alarm"", ""Clothing storage"", ""Wine glasses"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Heating - split type ductless system"", ""Shower gel"", ""Pets allowed"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Indoor fireplace"", ""Bathtub"", ""Cooking basics"", ""Board games"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Waterfront"", ""Cleaning products"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Iron"", ""BBQ grill"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Beach essentials"", ""Books and reading material"", ""Outdoor dining area"", ""Coffee maker"", ""Freezer"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,$300.00,1,7,1.1,7.0,3,303,0,0,0,,,,,,,,"STR-10399L, 650177",,0,,city scrape,
1214713875541170716,576739896,https://www.airbnb.com/rooms/1214713875541170716,2024-12-23,2024-05-09,2024-08-12,2024-09-13,Mona Clair,within an hour,100%,99%,f,115,t,t,Park West,32.7243175,-117.1609332,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Heating"", ""TV"", ""Smoke alarm"", ""Ceiling fan"", ""Wine glasses"", ""Exterior security cameras on property"", ""Hangers"", ""Kitchenette"", ""Shampoo"", ""Conditioner"", ""Bed linens"", ""Mini fridge"", ""Microwave"", ""Essentials"", ""Iron"", ""Paid parking off premises"", ""Coffee maker""]",t,t,$89.00,2,28,2.0,28.0,29,334,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,,0,,city scrape,
1214750164295970842,593824557,https://www.airbnb.com/rooms/1214750164295970842,2024-12-23,2024-08-02,2024-09-01,2024-10-18,Mary Grace,within an hour,100%,100%,f,1,t,t,Moreno Mission,32.76657,-117.19464,Entire home,Entire home/apt,2,1 bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Refrigerator"", ""Single oven"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Room-darkening shades"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Cooking basics"", ""Hot water kettle"", ""Board games"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Body soap"", ""Smart lock"", ""Iron"", ""Single level home"", ""First aid kit"", ""BBQ grill"", ""Baking sheet"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Self check-in"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Electric stove"", ""Freezer"", ""Laundromat nearby"", ""Heating - split type ductless system"", ""Barbecue utensils""]",t,t,$130.00,2,1125,2.0,1125.0,27,343,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.33,"STR-10355L, 638098",,0,"San Diego, CA",city scrape,
1214763613148165586,410163954,https://www.airbnb.com/rooms/1214763613148165586,2024-12-23,2021-06-30,2024-08-15,2024-11-27,Jeffrey,within an hour,100%,100%,f,26,t,t,La Jolla,32.83498,-117.27708,Entire condo,Entire home/apt,7,2 baths,3.0,4.0,"[""City skyline view"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Stove"", ""Smoke alarm"", ""Coffee"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Pets allowed"", ""Free street parking"", ""Bikes"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Private entrance"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Portable fans"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Backyard"", ""Smart lock"", ""Iron"", ""Single level home"", ""Outdoor furniture"", ""Baking sheet"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Coffee maker"", ""Self check-in"", ""Freezer"", ""Laundromat nearby""]",t,t,$253.00,3,27,3.8,27.0,3,288,12,12,1,4.92,4.83,4.92,5.0,4.92,5.0,4.75,"STR-10099L, 654906",,0,"San Diego, CA",city scrape,
1214861469585433722,563779650,https://www.airbnb.com/rooms/1214861469585433722,2024-12-23,2024-02-24,2024-09-26,2024-11-30,Nicholas,within a day,100%,91%,f,1,t,t,Serra Mesa,32.78102773725495,-117.15125648527524,Entire home,Entire home/apt,6,2 baths,3.0,3.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Keypad"", ""TV"", ""Smoke alarm"", ""Ceiling fan"", ""Refrigerator"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Oven"", ""Pets allowed"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Dishwasher"", ""Indoor fireplace"", ""Shampoo"", ""Private entrance"", ""Fire pit"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Iron"", ""Single level home"", ""BBQ grill"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Outdoor dining area"", ""Hot tub"", ""Self check-in"", ""Freezer"", ""Pool table""]",t,f,$460.00,3,30,3.0,30.0,19,79,3,3,1,5.0,5.0,5.0,4.67,5.0,5.0,5.0,"STR-10385L, 655813",,0,"San Diego, CA",city scrape,
1215208988963881346,576739896,https://www.airbnb.com/rooms/1215208988963881346,2024-12-23,2024-05-09,2024-08-07,2024-10-22,Mona Clair,within an hour,100%,99%,f,115,t,t,Park West,32.7243175,-117.1609332,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Wine glasses"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Bed linens"", ""Dishes and silverware"", ""Mini fridge"", ""Microwave"", ""Essentials"", ""Coffee maker"", ""Hangers"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Conditioner"", ""TV"", ""Paid parking off premises""]",t,t,$84.00,2,28,2.0,28.0,29,334,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,,0,,city scrape,
1215359863207930710,593988606,https://www.airbnb.com/rooms/1215359863207930710,2024-12-23,2024-08-03,,,Phuong,within an hour,100%,100%,f,1,t,t,Mira Mesa,32.9266995,-117.1617512,Entire condo,Entire home/apt,3,2 baths,2.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Wifi"", ""Free parking on premises"", ""Pool"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""TV"", ""First aid kit"", ""Smoke alarm""]",t,f,$90.00,31,365,31.0,365.0,0,175,0,0,0,,,,,,,,,,0,"San Diego, CA",city scrape,
1216288857314028415,590116003,https://www.airbnb.com/rooms/1216288857314028415,2024-12-23,2024-07-16,2024-08-11,2024-12-15,Sarah,within an hour,100%,100%,t,1,t,t,North Hills,32.753724318878426,-117.1450857014234,Entire home,Entire home/apt,10,2 baths,4.0,6.0,"[""Outlet covers"", ""Crib - available upon request"", ""Clothing storage: closet and dresser"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Wifi"", ""Dishes and silverware"", ""Toaster"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Carbon monoxide alarm"", ""TV"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Stainless steel oven"", ""Smoke alarm"", ""Coffee"", ""Drying rack for clothing"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fireplace guards"", ""Noise decibel monitors on property"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 1 space"", ""Central heating"", ""Pets allowed"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Private entrance"", ""Dining table"", ""Conditioner"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine, pour-over coffee"", ""Cooking basics"", ""Fire pit"", ""Hot water kettle"", ""Board games"", ""Central air conditioning"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Smart lock"", ""Iron"", ""Single level home"", ""First aid kit"", ""Babysitter recommendations"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Ethernet connection"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Hammock"", ""Books and reading material"", ""Outdoor dining area"", ""Gas stove"", ""BBQ grill: gas"", ""Private outdoor pool - available all year, open specific hours"", ""Self check-in"", ""Freezer"", ""Room-darkening shades"", ""Barbecue utensils""]",t,t,$484.00,1,1125,5.0,1125.0,17,320,19,19,2,5.0,4.95,4.95,4.95,5.0,4.95,4.95,"STR-10341L, 645432",,0,"San Diego, CA",city scrape,
1216610464838298089,501999278,https://www.airbnb.com/rooms/1216610464838298089,2024-12-23,2023-02-20,,,RoomPicks,within an hour,99%,87%,f,5621,t,t,Rancho Bernadino,33.03037,-117.06745,Room in boutique hotel,Hotel room,2,1 bath,1.0,1.0,"[""Wifi"", ""Paid parking on premises"", ""Building staff"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Dryer"", ""Pets allowed"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Bed linens"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""First aid kit"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Washer"", ""Coffee maker"", ""Self check-in""]",t,t,$360.00,1,1125,1.0,196.7,25,303,0,0,0,,,,,,,,Exempt,,0,,city scrape,
1216750538133449217,572855347,https://www.airbnb.com/rooms/1216750538133449217,2024-12-23,2024-04-17,,,Cris,within an hour,100%,64%,f,24,t,t,Midtown,32.7334312,-117.1723369,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""City skyline view"", ""Wifi"", ""Dishes and silverware"", ""Paid parking on premises"", ""Building staff"", ""Carbon monoxide alarm"", ""TV"", ""Stove"", ""Luggage dropoff allowed"", ""Bay view"", ""Smoke alarm"", ""Clothing storage"", ""Marina view"", ""Refrigerator"", ""Fire extinguisher"", ""Oven"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Cooking basics"", ""Bed linens"", ""Private patio or balcony"", ""Microwave"", ""Essentials"", ""Body soap"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Paid washer \u2013 In building"", ""BBQ grill"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Paid dryer \u2013 In building"", ""Coffee maker"", ""Elevator"", ""Self check-in"", ""Laundromat nearby"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,$273.00,1,28,1.0,28.0,30,99,0,0,0,,,,,,,,Exempt,,0,,city scrape,
1216826075687759713,576739896,https://www.airbnb.com/rooms/1216826075687759713,2024-12-23,2024-05-09,2024-08-10,2024-12-15,Mona Clair,within an hour,100%,99%,f,115,t,t,Park West,32.7243175,-117.1609332,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Smoke alarm"", ""Ceiling fan"", ""Clothing storage"", ""Wine glasses"", ""Fire extinguisher"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Conditioner"", ""Bed linens"", ""Mini fridge"", ""Microwave"", ""Essentials"", ""Iron"", ""Paid parking off premises"", ""Coffee maker""]",t,t,$98.00,2,28,2.8,28.0,30,335,34,34,5,4.65,4.74,4.85,4.59,4.79,4.74,4.65,Exempt,,0,,city scrape,
